t,x,y,vx,vy,v,Ek,Ep,E
4.5200000000000005,117.73273393384089,36.042280992595124,18.53637706877868,-14.119616225329082,23.301520061715294,38.00725860305643,49.48356488544462,87.49082348850105
4.53,117.9179653648617,35.900695537642946,18.509915435775707,-14.197456231764484,23.32776742194666,38.09293130247052,49.28917782519167,87.38210912766219
4.54,118.10293236847419,35.75833223836179,18.48349157811678,-14.275185117581465,23.35423668329867,38.17942597416733,49.093722838346295,87.27314881251363
4.55,118.28763532216209,35.61519220516459,18.45710544187565,-14.352803041410432,23.380925910622878,38.26673875066254,48.89720144942883,87.16394020009136
4.5600000000000005,118.47207460287028,35.47127654687887,18.430756973203053,-14.430310161655335,23.407833175389094,38.354865777679244,48.699615180782956,87.0544809584622
4.57,118.65625058700547,35.32658637074951,18.404446118326597,-14.507706636493992,23.434956555815475,38.44380321410711,48.5009655525795,86.94476876668662
4.58,118.8401636504371,35.18112278244041,18.37817282355065,-14.584992623878414,23.462294136995286,38.53354723196184,48.3012540828187,86.83480131478055
4.59,119.02381416849808,35.03488688603767,18.351937035256224,-14.662168281535152,23.489844011020264,38.62409401634452,48.100482287334586,86.7245763036791
4.6000000000000005,119.20720251598537,34.88787978405054,18.325738699900896,-14.739233766965569,23.517604277100663,38.71543976540124,47.898651679796295,86.61409144519754
4.61,119.39032906716099,34.740102577414746,18.299577764018665,-14.816189237446181,23.545573041682005,38.80758069028277,47.695763771712606,86.50334446199537
4.62,119.57319419575269,34.59155636549457,18.27345417421985,-14.893034850029004,23.57374841855854,38.900513015104394,47.49182007243483,86.39233308753921
4.63,119.7557982749546,34.44224224608445,18.247367877191007,-14.969770761541838,23.602128528983464,38.99423297690586,47.28682208915897,86.28105506606482
4.64,119.93814167742826,34.29216131541193,18.22131881969477,-15.046397128588623,23.630711501775878,39.08873682561139,47.08077132692982,86.16950815254121
4.65,120.12022477530307,34.14131466813956,18.195306948569797,-15.122914107549718,23.659495473424588,39.184020823989904,46.87366928864351,86.05769011263342
4.66,120.30204794017726,33.98970339736735,18.169332210730627,-15.199321854582259,23.68847858818872,39.280081247615286,46.665517475050954,85.94559872266623
4.67,120.4836115431186,33.837328594634585,18.143394553167578,-15.275620525620432,23.717658998195148,39.37691438482671,46.45631738476026,85.83323176958697
4.68,120.66491595466508,33.68419134992246,18.117493922946654,-15.351810276375844,23.747034863532917,39.47451653668935,46.246070514240394,85.72058705092974
4.69,120.8459615448258,33.530292751656305,18.091630267209407,-15.42789126233783,23.776604352344503,39.57288401695493,46.034778357824244,85.60766237477918
4.7,121.02674868308159,33.37563388670742,18.065803533172865,-15.503863638773694,23.80636564091399,39.67201315202232,45.82244240771111,85.49445555973344
4.71,121.2072777383859,33.22021584039578,18.040013668129394,-15.579727560729175,23.83631691375242,39.771900280898784,45.60906415397042,85.38096443486921
4.72,121.38754907916538,33.06403969649176,18.01426061944661,-15.6554831830286,23.866456363679887,39.87254175516054,45.39464508454414,85.26718683970468
4.73,121.56756307332081,32.907106537218624,17.988544334567262,-15.731130660275298,23.896782191904947,39.97393393891418,45.17918668525011,85.15312062416429
4.74,121.7473200882278,32.74941744325514,17.962864761009122,-15.806670146851935,23.927292608100974,40.07607320875785,44.962690439785725,85.03876364854358
4.75,121.92682049073736,32.59097349373661,17.9372218463649,-15.882101796920722,23.95798583047963,40.17895595374239,44.74515782972931,84.9241137834717
4.76,122.10606464717702,32.43177576625851,17.91161553830209,-15.957425764423846,23.988860085861578,40.282578575333,44.52659033454507,84.80916890987807
4.7700000000000005,122.28505292335116,32.27182533687761,17.886045784562928,-16.032642203083725,24.019913609744368,40.386937487370794,44.30698943158472,84.69392691895551
4.78,122.46378568454207,32.11112328011461,17.860512532964226,-16.107751266403298,24.05114464636744,40.492029116034246,44.086356596091036,84.57838571212528
4.79,122.64226329551053,31.949670668956344,17.835015731397302,-16.1827531076664,24.082551448774606,40.59784989980132,43.86469330120091,84.46254320100223
4.8,122.82048612049664,31.787468574857826,17.80955532782786,-16.25764787993804,24.11413227887364,40.7043962894111,43.64200101794813,84.34639730735924
4.8100000000000005,122.99845452322056,31.62451806774476,17.78413127029587,-16.332435736064745,24.145885407493346,40.811664747826015,43.41828121526689,84.2299459630929
4.82,123.17616886688309,31.46082021601501,17.758743506915508,-16.40711682867478,24.17780911443791,40.91965175019378,43.1935353599937,84.11318711018748
4.83,123.35362951416663,31.296376086541613,17.733391985875002,-16.481691310178576,24.209901688538757,41.02835378380983,42.967764916871666,83.99611870068149
